Sample	posterior	likelihood	prior	treeLikelihood.H3N2_subsampled	structuredCoalescent.t:H3N2_subsampled	treeHeight.t:H3N2_subsampled	Ne.t:H3N2_subsampled.Australia	Ne.t:H3N2_subsampled.Hong_Kong	Ne.t:H3N2_subsampled.Japan	Ne.t:H3N2_subsampled.New_Zealand	Ne.t:H3N2_subsampled.USA	b_migration.t:H3N2_subsampled.Australia_to_Hong_Kong	b_migration.t:H3N2_subsampled.Australia_to_Japan	b_migration.t:H3N2_subsampled.Australia_to_New_Zealand	b_migration.t:H3N2_subsampled.Australia_to_USA	b_migration.t:H3N2_subsampled.Hong_Kong_to_Australia	b_migration.t:H3N2_subsampled.Hong_Kong_to_Japan	b_migration.t:H3N2_subsampled.Hong_Kong_to_New_Zealand	b_migration.t:H3N2_subsampled.Hong_Kong_to_USA	b_migration.t:H3N2_subsampled.Japan_to_Australia	b_migration.t:H3N2_subsampled.Japan_to_Hong_Kong	b_migration.t:H3N2_subsampled.Japan_to_New_Zealand	b_migration.t:H3N2_subsampled.Japan_to_USA	b_migration.t:H3N2_subsampled.New_Zealand_to_Australia	b_migration.t:H3N2_subsampled.New_Zealand_to_Hong_Kong	b_migration.t:H3N2_subsampled.New_Zealand_to_Japan	b_migration.t:H3N2_subsampled.New_Zealand_to_USA	b_migration.t:H3N2_subsampled.USA_to_Australia	b_migration.t:H3N2_subsampled.USA_to_Hong_Kong	b_migration.t:H3N2_subsampled.USA_to_Japan	b_migration.t:H3N2_subsampled.USA_to_New_Zealand	clockRate.c:H3N2_subsampled	gammaShape.s:H3N2_subsampled	kappa.s:H3N2_subsampled	freqParameter.s:H3N2_subsampled1	freqParameter.s:H3N2_subsampled2	freqParameter.s:H3N2_subsampled3	freqParameter.s:H3N2_subsampled4	
15300000	-6670.6931469994715	-5859.41684083206	-811.2763061674113	-5859.41684083206	-797.7327549678369	4.693550980563042	1.2382403767012558	1.511528214770911	0.3323759190233389	0.5376963313666846	2.106949914331941	0.02562292352833354	0.17536460020674	0.5774867375930136	1.5504337108651038	0.007371464801904669	0.17549483184140227	0.015178329505041875	0.3693517066123737	0.09016668508809779	0.7690193790710258	0.1275294126280748	0.9984382472447983	1.0136354548316298	0.25833513598846525	0.5871084130070163	0.2622313626003593	0.16083577736380558	0.056458422163268136	0.0381158275088436	0.06996857438093362	0.005	0.5645052971591579	7.0491825651163795	0.3317729177362277	0.23761694537977712	0.21342470763175203	0.21718542925224293	
15350000	-6632.803773786355	-5856.0700104209245	-776.7337633654307	-5856.0700104209245	-763.6825984556956	5.027084803613515	1.7124873849906606	1.4308639772629919	0.2625825532031618	0.5438850144487568	1.9644692276496911	0.08496187211096731	0.48765549647843254	0.7707579078568524	1.3004715285893285	0.10492993688440333	0.27921536618268505	0.02083404711209045	0.4223606245951406	0.05240319487161595	0.3191894720506614	0.7901330808174422	0.5689211391330505	1.19784713023119	0.016776744704274	0.1167447468883284	0.26825901755876397	0.036646756606978186	0.0886884509354505	0.07228966486509832	0.1277705108968158	0.005	0.4463116263025357	8.80058293571737	0.35433920936773444	0.213170363702673	0.21485890156006512	0.2176315253695272	
15400000	-6655.806421422159	-5863.164934362001	-792.6414870601574	-5863.164934362001	-782.6066964037279	4.722171937049994	1.5619566347837668	1.2255702745722217	0.4766870119855901	0.4189728403952278	1.7768140679417759	0.27635922218783016	0.011525995135046119	0.5299289683215173	1.601767105224651	0.07472383453232127	0.10257946775048384	0.02397189396751038	0.2736819307341804	0.2641408767649969	0.37999742893456545	0.40940611557662193	0.5285949511446555	0.40716662657175123	0.02330445736165076	0.23289894949827084	0.9452394904398325	0.03980444839630336	0.012994886460789872	0.24618211032932766	0.04914969617060959	0.005	0.4951856138817747	8.138573516633153	0.3386616232155808	0.22023452563873094	0.1947368815028983	0.24636696964278976	
15450000	-6630.920478148762	-5889.800536225947	-741.1199419228152	-5889.800536225947	-733.1253143958769	4.72558416677286	1.3533232256175156	1.5560418537852685	0.24212175301217692	0.3003540061514946	1.907005409285527	0.3084752842000171	0.0859733029020568	0.6175902881712427	0.5944603342065782	0.087851207429575	0.16465703593653014	0.007016475215524417	0.14199895521775918	0.27526065021024376	0.7783115294223443	0.11402481305750237	0.2332459526885971	0.46272723195961546	0.21334901794904385	0.6034795065706736	1.144802924717687	0.1839174582705222	0.038276758855456984	0.004145086064818604	0.025990386590769018	0.005	0.4308933638401777	8.015128818539491	0.3473049634941738	0.2173856884845176	0.20549582720498133	0.22981352081632705	
15500000	-6583.714468354225	-5860.368202538502	-723.3462658157221	-5860.368202538502	-706.2475959081509	4.6046913910861225	1.366057182191047	1.1385095984292573	0.3706754066481378	0.3386081428803788	1.3331009697621992	0.3467543017881716	0.27278996390728005	0.4776369361952852	1.3493568787621988	0.020785637819527563	0.21586437716318746	0.05647001231119568	0.5424232274976445	0.336095483914824	0.8171939744037076	0.6131108891140664	0.28022777935633236	1.641697171810124	0.1614490061042635	0.3715120246998238	0.10283298918982398	0.604487125038222	0.011706664035117836	0.17563270122941116	0.014862635104291698	0.005	0.5164719780484938	8.256090869848451	0.34573113489318896	0.20269371005787504	0.21048367706051913	0.2410914779884164	
15550000	-6577.356630655577	-5855.783427205521	-721.5732034500561	-5855.783427205521	-715.8990008107099	4.830392112713307	1.143445094893369	1.2956047203743388	0.22191495245021953	0.33202704172668823	1.4666170424421776	0.05650661404571662	0.17929007932639696	0.6797330469642455	0.8958644127179408	0.15682144363268377	0.31051537090794495	0.03771906411493879	0.1274686113621596	0.3541256963219993	0.34194573944427836	0.010454458005608467	0.5156258476303424	0.5028877872663268	0.07395798368073006	0.05817434344103716	0.9494731650917224	0.31794779473878837	0.07409267882575797	5.15551549475134E-4	0.031163909159059013	0.005	0.4190431451400262	7.985359116538627	0.35222621965251644	0.20075215374820551	0.20037689062543254	0.24664473597384506	
15600000	-6691.554930426923	-5870.969165092228	-820.585765334696	-5870.969165092228	-808.2508402943305	5.139851058570279	1.41905584554399	1.5878244265827257	0.5426386059494568	0.46924505380986364	1.4142882299971835	0.48889980122121285	0.2494542350190691	0.567065646804207	0.5663362412295931	0.008963788626881318	0.2722675686742402	0.10588160233070573	0.08983990825739077	0.10639937032688133	0.3037042621613571	0.05372402658767498	1.338513512922476	0.5119501493971698	0.06093477651003603	0.3839641459287808	0.5919920817690865	0.2905836832618444	0.08631826540326129	0.13680901032046464	0.7721622918160435	0.005	0.4477789474073046	8.23293936807732	0.3565885583387796	0.20438472483971248	0.2089020438856719	0.2301246729358355	
15650000	-6695.58669198794	-5884.287352814756	-811.2993391731842	-5884.287352814756	-804.728693611184	5.084264441472117	1.6554530474454265	1.1562248171986873	0.8254420739417803	0.3735510241778314	1.7652615020937177	0.18649986854605324	0.013173565890402783	0.6313725908287335	0.5252503704193587	0.011544142936828209	0.22621047144257886	0.20871284675625398	0.3542121523696901	0.09223626877629265	0.5239777328548018	0.7952572458552319	0.478256795135572	0.30268785870196585	0.10718691285684764	0.11381409803233436	0.6244184068792683	0.02279678547252169	0.049473019266163265	0.13771671786124054	0.12379850424983066	0.005	0.4924749328212658	7.058424595519602	0.3541403185998853	0.20226440465355816	0.21660307770378132	0.22699219904277468	
15700000	-6687.021158926158	-5878.730428276807	-808.2907306493505	-5878.730428276807	-798.3875738345959	5.0879031596674045	1.9647911637763849	1.0725792393106852	0.2003214026403781	0.5851709959868933	1.504868676527381	0.437723402834601	0.28678566039353554	0.7841514920889983	0.9106654120048456	0.02138016240680232	0.037891686353619974	0.07719597037959583	0.14525672014387245	0.7146696276565602	0.36801991409517065	0.0868293837465448	1.056969415071931	0.27311389595736696	0.015119467798745281	0.30671312266240425	0.5077078919204941	0.06002855370704365	0.013176521541159327	0.3488951817479479	0.08755519991164126	0.005	0.4403138059482053	7.656919593438408	0.3646425972690234	0.2078204546836505	0.20782492690819054	0.21971202113913504	
15750000	-6706.418407799744	-5864.85407348978	-841.5643343099646	-5864.85407348978	-831.9062124439585	4.819059110866531	1.9223939374660042	1.016979387344639	0.1620599583092682	0.639155358152465	2.1738883920426466	0.36230692251159485	0.21647618826633094	0.30645937450248045	0.6432091119036879	0.034805455793829564	0.2122535159801983	0.10818736372035792	0.49033689882613557	0.4466885468500221	1.0319439036585454	0.01746050864324024	0.893339823996128	0.3104666545349665	0.07768131735026347	0.33684768292424244	0.3090581790762643	0.2942078242535165	0.11907494885312433	0.07772750355987734	0.11938549109897416	0.005	0.3691659065256827	7.910561995935056	0.3259842967607545	0.21611032426327653	0.23112955936661933	0.22677581960934912	
