"states" "lineages" "ess_time" "method"
"1246" 10 400 12.6501656574892 "mascot"
"1247" 10 400 46.4660658035176 "mascot"
"1248" 10 400 78.6077677925551 "mascot"
"1249" 10 400 66.4897151788423 "mascot"
"1250" 10 400 58.7051123873725 "mascot"
"1251" 10 400 57.5141986600137 "mascot"
"1252" 10 400 58.4854196218935 "mascot"
"1253" 10 400 72.0981041212223 "mascot"
"1254" 10 400 39.8469177245129 "mascot"
"1255" 10 400 47.0531415292021 "mascot"
"1256" 10 400 2.37847437014812 "mascot"
"1257" 10 400 62.1005577294501 "mascot"
"1258" 10 400 48.4681069166123 "mascot"
"1259" 10 400 74.389354804337 "mascot"
"1260" 10 400 61.615908738521 "mascot"
"1261" 10 400 57.3524993044301 "mascot"
"1262" 10 400 14.3753819355685 "mascot"
"1263" 10 400 48.5666835024154 "mascot"
"1264" 10 400 58.0442029130587 "mascot"
"1265" 10 400 67.2948936975272 "mascot"
"1266" 10 400 10.3455537411306 "mascot"
"1267" 10 400 62.25780949549 "mascot"
"1268" 10 400 75.2371354821239 "mascot"
"1269" 10 400 39.9674145617082 "mascot"
"1270" 10 400 1.45950154975216 "mascot"
"1271" 10 400 44.8766592583733 "mascot"
"1272" 10 400 85.2678906038771 "mascot"
"1273" 10 400 84.7106484778417 "mascot"
"1274" 10 400 93.0677568900019 "mascot"
"1275" 10 400 54.1653755736576 "mascot"
"1276" 10 400 86.7379456038212 "mascot"
"1277" 10 400 72.3644556051172 "mascot"
"1278" 10 400 57.7868669489455 "mascot"
"1279" 10 400 84.4386712952698 "mascot"
"1280" 10 400 41.7676024454178 "mascot"
"1281" 10 400 86.4182150198879 "mascot"
"1282" 10 400 62.6478719469101 "mascot"
"1283" 10 400 9.80004218957512 "mascot"
"1284" 10 400 81.8009872789847 "mascot"
"1285" 10 400 59.0524705414455 "mascot"
"1286" 10 400 54.9651312689981 "mascot"
"1287" 10 400 6.36489433829447 "mascot"
"1288" 10 400 63.4101693293805 "mascot"
"1289" 10 400 44.1720272523401 "mascot"
"1290" 10 400 85.4471356714614 "mascot"
"1291" 10 400 63.8117565542594 "mascot"
"1292" 10 400 47.5727752144355 "mascot"
"1293" 10 400 59.6286201026106 "mascot"
"1294" 10 400 84.1784661875804 "mascot"
"1295" 10 400 89.1053540327305 "mascot"
"1296" 10 500 3.09535645486885 "mascot"
"1297" 10 500 1.21697337372619 "mascot"
"1298" 10 500 47.6181928465128 "mascot"
"1299" 10 500 68.4602069781471 "mascot"
"1300" 10 500 72.2290622607449 "mascot"
"1301" 10 500 55.273770637752 "mascot"
"1302" 10 500 38.7974605690084 "mascot"
"1303" 10 500 61.6668508687562 "mascot"
"1304" 10 500 47.951626379935 "mascot"
"1305" 10 500 0.814895966749886 "mascot"
"1306" 10 500 2.06307783268495 "mascot"
"1307" 10 500 66.3203507763395 "mascot"
"1308" 10 500 65.9055176404194 "mascot"
"1309" 10 500 70.6414308271052 "mascot"
"1310" 10 500 57.8667563974898 "mascot"
"1311" 10 500 57.5221071387352 "mascot"
"1312" 10 500 45.3980349059553 "mascot"
"1313" 10 500 53.4390106974236 "mascot"
"1314" 10 500 59.3181528060573 "mascot"
"1315" 10 500 89.1511507024034 "mascot"
"1316" 10 500 71.4304110478893 "mascot"
"1317" 10 500 3.55998487829698 "mascot"
"1318" 10 500 44.1472277522269 "mascot"
"1319" 10 500 32.4266717201844 "mascot"
"1320" 10 500 16.6619226015947 "mascot"
"1321" 10 500 56.3900127115485 "mascot"
"1322" 10 500 83.2909223894961 "mascot"
"1323" 10 500 71.4186426376596 "mascot"
"1324" 10 500 71.3448843073229 "mascot"
"1325" 10 500 3.02293901042701 "mascot"
"1326" 10 500 2.91157002810375 "mascot"
"1327" 10 500 5.43873163698939 "mascot"
"1328" 10 500 59.8438756513072 "mascot"
"1329" 10 500 62.0712960393606 "mascot"
"1330" 10 500 35.9439455069525 "mascot"
"1331" 10 500 43.0453738681947 "mascot"
"1332" 10 500 1.9509443846628 "mascot"
"1333" 10 500 59.688146583152 "mascot"
"1334" 10 500 57.9510818902752 "mascot"
"1335" 10 500 44.1257425885959 "mascot"
"1336" 10 500 3.00124393118868 "mascot"
"1337" 10 500 53.1908629933232 "mascot"
"1338" 10 500 39.3395816526521 "mascot"
"1339" 10 500 14.557529451754 "mascot"
"1340" 10 500 46.4976501269257 "mascot"
"1341" 10 500 2.06005519418672 "mascot"
"1342" 10 500 53.2591854396883 "mascot"
"1343" 10 500 46.4703130781364 "mascot"
"1344" 10 500 2.41995107596664 "mascot"
"1345" 10 500 47.7381710945977 "mascot"
"1346" 10 500 74.6964407139211 "mascot"
"1347" 10 500 55.3517550750049 "mascot"
"1348" 10 500 61.549205859417 "mascot"
"1349" 10 500 60.2461751931865 "mascot"
"1350" 10 500 88.3640952539091 "mascot"
"1351" 10 500 61.3965116120001 "mascot"
"1352" 10 500 2.73542624086397 "mascot"
"1353" 10 500 55.1441889556077 "mascot"
"1354" 10 500 56.1918002162404 "mascot"
"1355" 10 500 66.1669147984072 "mascot"
"1356" 10 500 49.4823589836173 "mascot"
"1357" 10 500 56.3472987400538 "mascot"
"1358" 10 500 43.2476268489843 "mascot"
"1359" 10 500 23.3706689631132 "mascot"
"1360" 10 500 13.6882817542882 "mascot"
"1361" 10 500 42.8463253078926 "mascot"
"1362" 10 500 36.4549180862002 "mascot"
"1363" 10 500 35.9011286064911 "mascot"
"1364" 10 500 39.3801058398509 "mascot"
"1365" 10 500 53.3683721043334 "mascot"
"1366" 10 500 1.25969095009225 "mascot"
"1367" 10 500 47.7976542052098 "mascot"
"1368" 10 500 29.3294251955953 "mascot"
"1369" 10 500 58.3377766714927 "mascot"
"1370" 10 500 1.65743996717114 "mascot"
"1371" 10 500 1.2602914646646 "mascot"
"1372" 10 500 44.3525331305893 "mascot"
"1373" 10 500 45.2904074603873 "mascot"
"1374" 10 500 53.2260824739451 "mascot"
"1375" 10 500 47.0326951963513 "mascot"
"1376" 10 500 52.9329861673008 "mascot"
"1377" 10 500 51.4450886843539 "mascot"
"1378" 10 500 44.7722997881072 "mascot"
"1379" 10 500 66.4128403496765 "mascot"
"1380" 10 500 85.4387515747866 "mascot"
"1381" 10 500 52.7159255420965 "mascot"
"1382" 10 500 0.677988062316859 "mascot"
"1383" 10 500 18.0110475999593 "mascot"
"1384" 10 500 65.4181550424242 "mascot"
"1385" 10 500 74.0152924650213 "mascot"
"1386" 10 500 63.4117729517179 "mascot"
"1387" 10 500 53.7623781493962 "mascot"
"1388" 10 500 1.09572443776451 "mascot"
"1389" 10 500 9.24341217887731 "mascot"
"1390" 10 500 71.3893429650966 "mascot"
"1391" 10 500 54.7257692879629 "mascot"
"1392" 10 500 53.0443117689214 "mascot"
"1393" 10 500 61.1869402231313 "mascot"
"1394" 10 500 45.7375833892326 "mascot"
"1395" 10 500 50.64042734289 "mascot"
"1396" 10 600 45.4728244056925 "mascot"
"1397" 10 600 57.4483524993135 "mascot"
"1398" 10 600 58.46265784719 "mascot"
"1399" 10 600 54.3428059711389 "mascot"
"1400" 10 600 61.9076311350693 "mascot"
"1401" 10 600 46.664325986357 "mascot"
"1402" 10 600 33.8962950451475 "mascot"
"1403" 10 600 71.2678918180604 "mascot"
"1404" 10 600 64.3634801954541 "mascot"
"1405" 10 600 65.0543166477388 "mascot"
"1406" 10 600 52.8820775968361 "mascot"
"1407" 10 600 34.8596886492073 "mascot"
"1408" 10 600 52.9539779784124 "mascot"
"1409" 10 600 54.4528752921667 "mascot"
"1410" 10 600 40.8791859005309 "mascot"
"1411" 10 600 52.0117041882461 "mascot"
"1412" 10 600 43.4096519885318 "mascot"
"1413" 10 600 58.5700187889721 "mascot"
"1414" 10 600 43.5782818663781 "mascot"
"1415" 10 600 57.172399670496 "mascot"
"1416" 10 600 53.6227597946662 "mascot"
"1417" 10 600 50.0990919302168 "mascot"
"1418" 10 600 58.1559665019995 "mascot"
"1419" 10 600 45.0072512785254 "mascot"
"1420" 10 600 38.402626135315 "mascot"
"1421" 10 600 14.8285412709134 "mascot"
"1422" 10 600 30.1929000840678 "mascot"
"1423" 10 600 37.7161593678004 "mascot"
"1424" 10 600 77.6112768011814 "mascot"
"1425" 10 600 36.0731415630876 "mascot"
"1426" 10 600 11.9934339872723 "mascot"
"1427" 10 600 60.8486277915668 "mascot"
"1428" 10 600 45.6155461374449 "mascot"
"1429" 10 600 57.3551668463312 "mascot"
"1430" 10 600 43.703653974638 "mascot"
"1431" 10 600 2.3747305295812 "mascot"
"1432" 10 600 27.5267883512995 "mascot"
"1433" 10 600 59.3921129031018 "mascot"
"1434" 10 600 13.3020385766775 "mascot"
"1435" 10 600 42.1047658155221 "mascot"
"1436" 10 600 60.2758376469867 "mascot"
"1437" 10 600 46.0904794437922 "mascot"
"1438" 10 600 57.7654993357642 "mascot"
"1439" 10 600 44.295256035632 "mascot"
"1440" 10 600 2.61951948228863 "mascot"
"1441" 10 600 56.5046001422701 "mascot"
"1442" 10 600 44.4418509459022 "mascot"
"1443" 10 600 59.17853313386 "mascot"
"1444" 10 600 51.756395033047 "mascot"
"1445" 10 600 52.8204339373157 "mascot"
"1446" 10 600 54.6512024199022 "mascot"
"1447" 10 600 50.4434230082724 "mascot"
"1448" 10 600 61.6211092760965 "mascot"
"1449" 10 600 77.6023429307968 "mascot"
"1450" 10 600 0.951692319258559 "mascot"
"1451" 10 600 17.1004061218433 "mascot"
"1452" 10 600 48.677921726285 "mascot"
"1453" 10 600 38.9450303370874 "mascot"
"1454" 10 600 52.0780942408384 "mascot"
"1455" 10 600 44.9418520218044 "mascot"
"1456" 10 600 54.0714118037186 "mascot"
"1457" 10 600 65.9780336651504 "mascot"
"1458" 10 600 3.81023235993085 "mascot"
"1459" 10 600 47.6715019814317 "mascot"
"1460" 10 600 56.466606642616 "mascot"
"1461" 10 600 54.2290224429271 "mascot"
"1462" 10 600 50.8054887119894 "mascot"
"1463" 10 600 54.715000598758 "mascot"
"1464" 10 600 45.5832254862602 "mascot"
"1465" 10 600 37.3306221857699 "mascot"
"1466" 10 600 51.7156243793232 "mascot"
"1467" 10 600 38.171282833815 "mascot"
"1468" 10 600 61.8550318196627 "mascot"
"1469" 10 600 45.8005745289341 "mascot"
"1470" 10 600 57.7045629176192 "mascot"
"1471" 10 600 66.7522831195336 "mascot"
"1472" 10 600 54.9639837112228 "mascot"
"1473" 10 600 52.2186494271109 "mascot"
"1474" 10 600 54.8373799678357 "mascot"
"1475" 10 600 68.7954158487806 "mascot"
"1476" 10 600 40.8733102599201 "mascot"
"1477" 10 600 48.2875716742804 "mascot"
"1478" 10 600 68.7260813871074 "mascot"
"1479" 10 600 6.63127213577602 "mascot"
"1480" 10 600 3.68306787950643 "mascot"
"1481" 10 600 58.4482851255294 "mascot"
"1482" 10 600 77.3425550344569 "mascot"
"1483" 10 600 53.3432656838769 "mascot"
"1484" 10 600 50.816590189238 "mascot"
"1485" 10 600 60.6180284884099 "mascot"
"1486" 10 600 40.1815132345665 "mascot"
"1487" 10 600 56.6967913811773 "mascot"
"1488" 10 600 52.6605966847238 "mascot"
"1489" 10 600 48.2318849100594 "mascot"
"1490" 10 600 10.2649846651798 "mascot"
"1491" 10 600 48.8071322604523 "mascot"
"1492" 10 600 59.1531776191774 "mascot"
"1493" 10 600 8.6287614909649 "mascot"
"1494" 10 600 62.1201672208252 "mascot"
"1495" 10 600 61.6040613269641 "mascot"
"1496" 10 700 64.770815429361 "mascot"
"1497" 10 700 33.2269087953507 "mascot"
"1498" 10 700 23.5296586585087 "mascot"
"1499" 10 700 35.9387860645368 "mascot"
"1500" 10 700 57.5634105749142 "mascot"
"1501" 10 700 48.867417128818 "mascot"
"1502" 10 700 52.1223201861088 "mascot"
"1503" 10 700 47.3572260867518 "mascot"
"1504" 10 700 75.5405726186039 "mascot"
"1505" 10 700 56.9886671928129 "mascot"
"1506" 10 700 40.9927184943253 "mascot"
"1507" 10 700 36.7083925644119 "mascot"
"1508" 10 700 50.5423103823201 "mascot"
"1509" 10 700 41.055465114541 "mascot"
"1510" 10 700 47.8654747159019 "mascot"
"1511" 10 700 36.835104881526 "mascot"
"1512" 10 700 64.565739872023 "mascot"
"1513" 10 700 47.4786306429594 "mascot"
"1514" 10 700 56.3938728159253 "mascot"
"1515" 10 700 5.20717799890737 "mascot"
"1516" 10 700 72.632189780339 "mascot"
"1517" 10 700 51.3568907732196 "mascot"
"1518" 10 700 40.8485925485115 "mascot"
"1519" 10 700 49.6826245153805 "mascot"
"1520" 10 700 53.4618715150442 "mascot"
"1521" 10 700 37.7877978857402 "mascot"
"1522" 10 700 39.914215307765 "mascot"
"1523" 10 700 10.7048168246779 "mascot"
"1524" 10 700 38.8944170678249 "mascot"
"1525" 10 700 44.0129008354635 "mascot"
"1526" 10 700 46.7422586837756 "mascot"
"1527" 10 700 0.70151286750278 "mascot"
"1528" 10 700 39.3469543149023 "mascot"
"1529" 10 700 52.5039043690807 "mascot"
"1530" 10 700 18.9549052583352 "mascot"
"1531" 10 700 36.0159028074809 "mascot"
"1532" 10 700 42.4606650243945 "mascot"
"1533" 10 700 36.6219304731107 "mascot"
"1534" 10 700 56.8150635365593 "mascot"
"1535" 10 700 52.8101692513114 "mascot"
"1536" 10 700 0.91753831480001 "mascot"
"1537" 10 700 0.911494507207203 "mascot"
"1538" 10 700 52.2144863388053 "mascot"
"1539" 10 700 52.7857445952768 "mascot"
"1540" 10 700 46.319987730776 "mascot"
"1541" 10 700 44.7783950734624 "mascot"
"1542" 10 700 45.6018933727295 "mascot"
"1543" 10 700 49.3365714649429 "mascot"
"1544" 10 700 53.2143274810076 "mascot"
"1545" 10 700 58.0651158389445 "mascot"
"1546" 10 700 28.345778181512 "mascot"
"1547" 10 700 51.8072812333121 "mascot"
"1548" 10 700 45.5543936761571 "mascot"
"1549" 10 700 40.4622691631572 "mascot"
"1550" 10 700 44.6170976150889 "mascot"
"1551" 10 700 38.8927349254905 "mascot"
"1552" 10 700 48.0106274339742 "mascot"
"1553" 10 700 41.139851166173 "mascot"
"1554" 10 700 59.4553645848479 "mascot"
"1555" 10 700 40.965952375932 "mascot"
"1556" 10 700 26.1465260891721 "mascot"
"1557" 10 700 32.7800824232213 "mascot"
"1558" 10 700 27.2447560786186 "mascot"
"1559" 10 700 52.3996568058735 "mascot"
"1560" 10 700 66.5643981498904 "mascot"
"1561" 10 700 1.42177540799713 "mascot"
"1562" 10 700 43.8865778909815 "mascot"
"1563" 10 700 47.1527100037482 "mascot"
"1564" 10 700 50.767875268539 "mascot"
"1565" 10 700 62.7874832336683 "mascot"
"1566" 10 700 27.7493149774238 "mascot"
"1567" 10 700 51.9026037583652 "mascot"
"1568" 10 700 58.1887655223169 "mascot"
"1569" 10 700 51.0533750708361 "mascot"
"1570" 10 700 54.6728781411984 "mascot"
"1571" 10 700 38.8036344966822 "mascot"
"1572" 10 700 40.8636014346916 "mascot"
"1573" 10 700 36.6750914666443 "mascot"
"1574" 10 700 74.8887645722202 "mascot"
"1575" 10 700 41.3633435534387 "mascot"
"1576" 10 700 28.781782745575 "mascot"
"1577" 10 700 35.1655856079346 "mascot"
"1578" 10 700 61.2205178678916 "mascot"
"1579" 10 700 64.9659021911169 "mascot"
"1580" 10 700 40.8838766905182 "mascot"
"1581" 10 700 43.8789512302322 "mascot"
"1582" 10 700 40.4507191047682 "mascot"
"1583" 10 700 64.7735124210859 "mascot"
"1584" 10 700 44.8243580356 "mascot"
"1585" 10 700 47.5449440277307 "mascot"
"1586" 10 700 29.7184127946427 "mascot"
"1587" 10 700 26.8547016965164 "mascot"
"1588" 10 700 36.5279756631861 "mascot"
"1589" 10 700 65.5266396872258 "mascot"
"1590" 10 700 50.5685265022652 "mascot"
"1591" 10 700 26.9291857442963 "mascot"
"1592" 10 700 45.5653731223524 "mascot"
"1593" 10 700 27.5815566528071 "mascot"
"1594" 10 700 37.3115836572657 "mascot"
"1595" 10 700 25.1067913949913 "mascot"
"1596" 10 800 26.89899767391 "mascot"
"1597" 10 800 35.6879679357824 "mascot"
"1598" 10 800 41.4366052796125 "mascot"
"1599" 10 800 19.8183198727502 "mascot"
"1600" 10 800 25.6329494764613 "mascot"
"1601" 10 800 24.925517422253 "mascot"
"1602" 10 800 27.9689891178986 "mascot"
"1603" 10 800 28.386465062021 "mascot"
"1604" 10 800 34.6167321409792 "mascot"
"1605" 10 800 47.7972522823726 "mascot"
"1606" 10 800 38.1845399126907 "mascot"
"1607" 10 800 35.2962277778018 "mascot"
"1608" 10 800 42.224833892236 "mascot"
"1609" 10 800 36.4534864908381 "mascot"
"1610" 10 800 31.3395831494475 "mascot"
"1611" 10 800 31.4054763067567 "mascot"
"1612" 10 800 34.7659581975709 "mascot"
"1613" 10 800 39.2495655938881 "mascot"
"1614" 10 800 26.9109473758895 "mascot"
"1615" 10 800 43.7312602312234 "mascot"
"1616" 10 800 35.2253344629742 "mascot"
"1617" 10 800 0.763102277023294 "mascot"
"1618" 10 800 38.8616176701771 "mascot"
"1619" 10 800 25.5820078041377 "mascot"
"1620" 10 800 42.3166518979713 "mascot"
"1621" 10 800 39.4585957163705 "mascot"
"1622" 10 800 42.7509094664046 "mascot"
"1623" 10 800 29.6528047064618 "mascot"
"1624" 10 800 32.9860542501232 "mascot"
"1625" 10 800 24.8550532378215 "mascot"
"1626" 10 800 33.8338338255086 "mascot"
"1627" 10 800 39.3163988466273 "mascot"
"1628" 10 800 0.963410637655368 "mascot"
"1629" 10 800 40.1620332890477 "mascot"
"1630" 10 800 43.0059015536604 "mascot"
"1631" 10 800 38.3885120564905 "mascot"
"1632" 10 800 33.3565970060184 "mascot"
"1633" 10 800 17.1616566518094 "mascot"
"1634" 10 800 38.0162256746364 "mascot"
"1635" 10 800 45.2358661990986 "mascot"
"1636" 10 800 53.288017917068 "mascot"
"1637" 10 800 43.4326509953723 "mascot"
"1638" 10 800 22.3466139150146 "mascot"
"1639" 10 800 33.3608480220958 "mascot"
"1640" 10 800 24.6153318809074 "mascot"
"1641" 10 800 43.1741162758336 "mascot"
"1642" 10 800 51.2662890625548 "mascot"
"1643" 10 800 2.71084430739395 "mascot"
"1644" 10 800 43.4007047957874 "mascot"
"1645" 10 800 41.5972804493151 "mascot"
"1646" 10 800 45.2449124832821 "mascot"
"1647" 10 800 55.3523913273207 "mascot"
"1648" 10 800 42.5638034118013 "mascot"
"1649" 10 800 52.2674119126782 "mascot"
"1650" 10 800 52.9773938220474 "mascot"
"1651" 10 800 9.63626341862069 "mascot"
"1652" 10 800 2.40603809282346 "mascot"
"1653" 10 800 46.3199934476676 "mascot"
"1654" 10 800 48.925994319314 "mascot"
"1655" 10 800 41.324903778625 "mascot"
"1656" 10 800 51.9746993397011 "mascot"
"1657" 10 800 39.099909364846 "mascot"
"1658" 10 800 47.52164757285 "mascot"
"1659" 10 800 42.116879059221 "mascot"
"1660" 10 800 56.0762026750862 "mascot"
"1661" 10 800 48.1661821103527 "mascot"
"1662" 10 800 47.4021310006883 "mascot"
"1663" 10 800 52.886479188563 "mascot"
"1664" 10 800 34.7402985808076 "mascot"
"1665" 10 800 31.1161988234227 "mascot"
"1666" 10 800 48.6873587793018 "mascot"
"1667" 10 800 31.874011387869 "mascot"
"1668" 10 800 45.8172944925745 "mascot"
"1669" 10 800 28.2737252517457 "mascot"
"1670" 10 800 26.6016863258307 "mascot"
"1671" 10 800 23.3390578003512 "mascot"
"1672" 10 800 30.0877111539106 "mascot"
"1673" 10 800 29.9267404837641 "mascot"
"1674" 10 800 32.3739513418838 "mascot"
"1675" 10 800 3.68329513125742 "mascot"
"1676" 10 800 22.8984391470843 "mascot"
"1677" 10 800 43.8725154833781 "mascot"
"1678" 10 800 38.0962383393531 "mascot"
"1679" 10 800 22.8494907006797 "mascot"
"1680" 10 800 38.9996643307989 "mascot"
"1681" 10 800 30.9577762373802 "mascot"
"1682" 10 800 0.843304525718949 "mascot"
"1683" 10 800 3.86107562352469 "mascot"
"1684" 10 800 37.8492498122943 "mascot"
"1685" 10 800 0.620903312137412 "mascot"
"1686" 10 800 32.6417227351684 "mascot"
"1687" 10 800 27.2008225815868 "mascot"
"1688" 10 800 37.7947742125856 "mascot"
"1689" 10 800 27.587429433614 "mascot"
"1690" 10 800 25.2582728687916 "mascot"
"1691" 10 800 32.9409512024468 "mascot"
"1692" 10 800 32.7732953843584 "mascot"
"1693" 10 800 35.6310532771855 "mascot"
"1694" 10 800 33.1898156004026 "mascot"
"1695" 10 900 26.2634465487797 "mascot"
"1696" 10 900 23.6101969374913 "mascot"
"1697" 10 900 37.0890521993088 "mascot"
"1698" 10 900 25.153173127652 "mascot"
"1699" 10 900 30.0763316878008 "mascot"
"1700" 10 900 41.3086114165239 "mascot"
"1701" 10 900 27.1822979260904 "mascot"
"1702" 10 900 28.0166881724756 "mascot"
"1703" 10 900 29.6559242333826 "mascot"
"1704" 10 900 45.9953869555945 "mascot"
"1705" 10 900 32.2349921603197 "mascot"
"1706" 10 900 35.7773129738284 "mascot"
"1707" 10 900 25.3337582848542 "mascot"
"1708" 10 900 34.0871981464691 "mascot"
"1709" 10 900 29.8601231235734 "mascot"
"1710" 10 900 33.7898629354239 "mascot"
"1711" 10 900 24.2891779028645 "mascot"
"1712" 10 900 26.0606826031562 "mascot"
"1713" 10 900 35.0433127415986 "mascot"
"1714" 10 900 41.3791408783436 "mascot"
"1715" 10 900 25.0398176804283 "mascot"
"1716" 10 900 44.5532849769292 "mascot"
"1717" 10 900 37.8395226942665 "mascot"
"1718" 10 900 5.24824334003142 "mascot"
"1719" 10 900 4.83970647789846 "mascot"
"1720" 10 900 60.1221883755415 "mascot"
"1721" 10 900 53.2244823662827 "mascot"
"1722" 10 900 43.6582384233905 "mascot"
"1723" 10 900 43.1753234738725 "mascot"
"1724" 10 900 44.8538777082829 "mascot"
"1725" 10 900 45.087314224711 "mascot"
"1726" 10 900 28.2421831024034 "mascot"
"1727" 10 900 42.1238996399131 "mascot"
"1728" 10 900 37.1083254906841 "mascot"
"1729" 10 900 42.5251502278533 "mascot"
"1730" 10 900 29.1240422496656 "mascot"
"1731" 10 900 52.1397739332518 "mascot"
"1732" 10 900 26.9426132989451 "mascot"
"1733" 10 900 24.3729444136509 "mascot"
"1734" 10 900 26.1848703187991 "mascot"
"1735" 10 900 26.5419011426515 "mascot"
"1736" 10 900 22.3068096148958 "mascot"
"1737" 10 900 38.0031991910842 "mascot"
"1738" 10 900 51.2933092953967 "mascot"
"1739" 10 900 19.0703809950066 "mascot"
"1740" 10 900 32.4767696488582 "mascot"
"1741" 10 900 26.499564143082 "mascot"
"1742" 10 900 29.5192367761429 "mascot"
"1743" 10 900 25.0057935340445 "mascot"
"1744" 10 900 35.3945907850025 "mascot"
"1745" 10 900 31.0184839748598 "mascot"
"1746" 10 900 25.054824470732 "mascot"
"1747" 10 900 60.8522840470099 "mascot"
"1748" 10 900 33.8660357986505 "mascot"
"1749" 10 900 29.6447848093413 "mascot"
"1750" 10 900 44.5973467702456 "mascot"
"1751" 10 900 32.8112606381544 "mascot"
"1752" 10 900 39.9605964855266 "mascot"
"1753" 10 900 45.7869737473661 "mascot"
"1754" 10 900 33.1471820670812 "mascot"
"1755" 10 900 25.9032011071545 "mascot"
"1756" 10 900 31.8028653061214 "mascot"
"1757" 10 900 33.5806767405158 "mascot"
"1758" 10 900 25.4959806443868 "mascot"
"1759" 10 900 24.7792901542106 "mascot"
"1760" 10 900 36.9528625736533 "mascot"
"1761" 10 900 1.66303795816125 "mascot"
"1762" 10 900 59.7156517698483 "mascot"
"1763" 10 900 4.47411213300666 "mascot"
"1764" 10 900 65.6131953041038 "mascot"
"1765" 10 900 29.3206974879679 "mascot"
"1766" 10 900 36.5328161460751 "mascot"
"1767" 10 900 57.6143624749393 "mascot"
"1768" 10 900 34.9494374314157 "mascot"
"1769" 10 900 30.2612697958746 "mascot"
"1770" 10 900 34.472215041442 "mascot"
"1771" 10 900 35.9768183673637 "mascot"
"1772" 10 900 51.3147152092507 "mascot"
"1773" 10 900 52.9340483407043 "mascot"
"1774" 10 900 39.7480950443046 "mascot"
"1775" 10 900 38.4080353280759 "mascot"
"1776" 10 900 40.8951543399188 "mascot"
"1777" 10 900 32.5446965595328 "mascot"
"1778" 10 900 13.9636440280094 "mascot"
"1779" 10 900 46.4931666461225 "mascot"
"1780" 10 900 21.8249026963272 "mascot"
"1781" 10 900 21.8502466217136 "mascot"
"1782" 10 900 39.8249670609742 "mascot"
"1783" 10 900 27.9468886015764 "mascot"
"1784" 10 900 20.7747464653386 "mascot"
"1785" 10 900 28.1579393863392 "mascot"
"1786" 10 900 38.8115369380632 "mascot"
"1787" 10 900 25.8229971045567 "mascot"
"1788" 10 900 25.8078837422317 "mascot"
"1789" 10 900 38.3824097558871 "mascot"
"1790" 10 900 45.6420115959061 "mascot"
"1791" 10 900 38.1086801697424 "mascot"
"1792" 10 900 35.1961296584881 "mascot"
"1793" 2 1000 4536.49671116693 "mascot"
"1794" 2 1000 4533.56094421201 "mascot"
"1795" 2 1000 4388.94337109884 "mascot"
"1796" 2 1000 4916.07769830456 "mascot"
"1797" 2 1000 2613.88554085648 "mascot"
"1798" 2 1000 4300.13909091876 "mascot"
"1799" 2 1000 2649.97337243414 "mascot"
"1800" 2 1000 3452.36167111353 "mascot"
"1801" 2 1000 3660.1153614138 "mascot"
"1802" 2 1000 3640.47398072346 "mascot"
"1803" 2 1000 3330.63319037653 "mascot"
"1804" 2 1000 4962.45990975676 "mascot"
"1805" 2 1000 4517.40455588615 "mascot"
"1806" 2 1000 3898.04448101869 "mascot"
"1807" 2 1000 3553.13963442994 "mascot"
"1808" 2 1000 4009.20632563665 "mascot"
"1809" 2 1000 3353.08495780698 "mascot"
"1810" 2 1000 4763.45897691487 "mascot"
"1811" 2 1000 3810.95277195665 "mascot"
"1812" 2 1000 3169.22487019872 "mascot"
"1813" 2 1000 3617.16949788329 "mascot"
"1814" 2 1000 3384.71695826769 "mascot"
"1815" 2 1000 3373.88240145452 "mascot"
"1816" 2 1000 3548.30513671926 "mascot"
"1817" 2 1000 3973.66587847449 "mascot"
"1818" 2 1000 4028.08720560152 "mascot"
"1819" 2 1000 3899.78984465836 "mascot"
"1820" 2 1000 3772.78517714624 "mascot"
"1821" 2 1000 3929.78779145926 "mascot"
"1822" 2 1000 3348.20044560001 "mascot"
"1823" 2 1000 3392.23211794312 "mascot"
"1824" 2 1000 4259.43649232776 "mascot"
"1825" 2 1000 3970.36441573147 "mascot"
"1826" 2 1000 4175.42991463566 "mascot"
"1827" 2 1000 4647.44003511399 "mascot"
"1828" 2 1000 4974.8952047538 "mascot"
"1829" 2 1000 4549.2200334171 "mascot"
"1830" 2 1000 4566.89834738347 "mascot"
"1831" 2 1000 4435.30613194762 "mascot"
"1832" 2 1000 4167.82439566546 "mascot"
"1833" 2 1000 3181.57983114059 "mascot"
"1834" 2 1000 3977.25347526308 "mascot"
"1835" 2 1000 3105.7091369196 "mascot"
"1836" 2 1000 3628.92657695901 "mascot"
"1837" 2 1000 3563.98004171178 "mascot"
"1838" 2 1000 3308.5802514521 "mascot"
"1839" 2 1000 3464.50698140928 "mascot"
"1840" 2 1000 3576.52957015774 "mascot"
"1841" 2 1000 5700.17443714787 "mascot"
"1842" 2 1000 4444.57877312954 "mascot"
"1843" 2 1000 4664.65454416057 "mascot"
"1844" 2 1000 4632.21102294658 "mascot"
"1845" 2 1000 5357.16057262095 "mascot"
"1846" 2 1000 4958.69286407366 "mascot"
"1847" 2 1000 4809.22954173015 "mascot"
"1848" 2 1000 4896.59716722785 "mascot"
"1849" 2 1000 4553.43967395123 "mascot"
"1850" 2 1000 4104.0994273849 "mascot"
"1851" 2 1000 5171.85792084346 "mascot"
"1852" 2 1000 4983.6523537637 "mascot"
